participant,time,stim,x,y,AoI
ITC05,2299169.5541992188,37-39,1195,833,39_d
ITC05,2300161.5546875,37-39,1525,938,continue
ITC05,2310217.5541992188,40-42,1194,299,40_d
ITC05,2322329.5541992188,40-42,1200,564,41_d
ITC05,2341385.5546875,40-42,710,839,42_b
ITC05,2342993.5541992188,40-42,1522,916,continue
ITC05,2367881.5541992188,43-45,718,299,43_b
ITC05,2389681.5546875,43-45,1206,557,44_d
ITC05,2399713.5541992188,43-45,972,807,45_c
ITC05,2477961.5541992188,46-48,1202,288,46_d
ITC05,2483129.5546875,46-48,487,564,47_a
ITC05,2484937.5546875,46-48,952,560,47_c
ITC05,2500625.5541992188,46-48,379,928,back
ITC05,2514625.5541992188,46-48,738,802,48_b
ITC05,2515609.5546875,46-48,1506,932,continue
ITC05,2527632.5541992188,49-51,733,296,49_b
ITC05,2546408.5541992188,49-51,970,591,50_c
ITC05,2556888.5541992188,49-51,504,825,51_a
ITC05,2558656.553710937,49-51,1549,928,continue
ITC05,2571976.5541992188,52-54,729,300,52_b
ITC05,2587808.5541992188,52-54,502,582,53_a
ITC05,2597096.5541992188,52-54,1449,831,54_e
ITC05,2598792.5541992188,52-54,1515,935,continue
ITC05,2611416.5541992188,55-56,948,319,55_c
ITC05,2623464.5541992188,55-56,729,555,56_b
IVW09,19670813.265625,1-3,1203,277,1_d
IVW09,19673917.26513672,1-3,731,506,2_b
IVW09,19678093.26513672,1-3,1456,742,3_e
IVW09,19679021.26513672,1-3,1528,839,continue
IVW09,19683709.26513672,4-6,481,270,4_a
IVW09,19689829.26513672,4-6,1437,508,5_e
IVW09,19693701.265625,4-6,714,738,6_b
IVW09,19695781.26513672,4-6,1534,822,continue
IVW09,19703853.26513672,7-9,1434,228,7_e
IVW09,19708061.26513672,7-9,961,448,8_c
IVW09,19723829.26513672,7-9,1199,733,9_d
IVW09,19724725.26513672,7-9,1555,820,continue
IVW09,19732478.26513672,10-12,481,233,10_a
IVW09,19740973.26513672,10-12,1198,232,10_d
IVW09,19760309.26513672,10-12,721,462,11_b
IVW09,19772165.26513672,10-12,472,742,12_a
